Ship Name,Capacity (TEU),Speed (knots),Length (m),Beam (m),Draft (m),Displacement (tons),Block Coefficient
Synthetic_3069,22942,22.45029909269481,398.6142136037833,60.5481536603283,15.801030485488496,226128.60291270688,0.7196410619801361
Synthetic_4861,16884,22.55757163180315,398.4369500825564,57.464388633440194,15.263460777554036,160950.07857722652,0.7269174274496191
Synthetic_3634,22942,22.45138835204826,398.51374670875214,60.61490381493048,15.83726100562334,226128.52349303398,0.6905888231917748
Synthetic_8777,22942,22.527620378042414,398.65373632459165,60.706356409022824,15.839742073498476,226128.63127132205,0.7065214076114059
Synthetic_8376,22942,22.49982221019391,398.5800633287444,60.56147661541471,15.851645209496727,226128.56510649892,0.713381584044267
Synthetic_7749,19037,23.233110068891847,398.33570408720635,56.38991324044048,15.616698960356313,196458.29785174076,0.6296325385294248
Synthetic_8868,19038,23.297585163850112,398.3018096763737,56.55206392797282,15.829403948373626,196458.31331231358,0.5347374119357152
Synthetic_7841,16884,22.549224633693427,398.464094600413,57.522420640678945,15.240071630816704,160949.96972800005,0.7029356605566346
Synthetic_1106,22942,22.551446733067927,398.5423714426982,60.6044732819864,15.989659246983676,226128.57081983445,0.6578644970546828
Synthetic_5642,22942,22.515647861551983,398.5576901508863,60.59324770386437,15.885959761942466,226128.64086388398,0.6651901255592998
Synthetic_8407,22942,22.49890793156685,398.55156979374186,60.60426518282474,15.770913244633201,226128.55457215098,0.7228827292626762
Synthetic_1006,19037,23.30151019381958,398.31846172587444,56.386763652576164,15.720773771279097,196458.3378614962,0.6491938441392656
Synthetic_3197,19037,23.20046216211373,398.2990807672975,56.353276547889266,15.714359528053942,196458.2878989803,0.6320479115241313
Synthetic_7237,16884,22.554236947569542,398.5309259215066,57.52540289503045,15.278329730914612,160949.9739667682,0.670757494061154
Synthetic_4610,22942,22.53872270323433,398.53042397025337,60.57835396788768,15.818519548532791,226128.48680765514,0.6225682412346748
Synthetic_6079,22942,22.4397811104774,398.5609441316044,60.62532454964677,15.88511802561494,226128.57325710313,0.6416983837748627
Synthetic_9855,22942,22.44191959681653,398.61968299768466,60.67743728797615,15.837713329850745,226128.5388540451,0.6613239243833631
Synthetic_3050,22942,22.477349693366786,398.5199293716209,60.63432788186425,15.770659034389915,226128.628210855,0.6685005384705056
Synthetic_1516,22942,22.457524341049847,398.5751382155886,60.6584927434493,15.871627971438688,226128.5225000965,0.6401702402332254
Synthetic_5669,22942,22.50314536648894,398.57347691391675,60.58273483107111,15.772999424126649,226128.5685105603,0.6922645888082878
Synthetic_1228,19037,23.306089401021733,398.3601638403774,56.43943654972142,15.69450063429166,196458.3234152023,0.621134327003506
Synthetic_9148,16884,22.644812325338364,398.42247022226917,57.511369545608275,15.319827251778985,160950.0158804524,0.6792496110121551
Synthetic_8952,22942,22.47016998552538,398.58825824080975,60.622225428817366,15.847789270768908,226128.51755541982,0.7670221584885017
Synthetic_9113,16884,22.653012819608087,398.4513823326774,57.50641574664512,15.273441269210343,160949.95090631678,0.5783288280410456
Synthetic_7285,16884,22.63201906708176,398.5139075880155,57.400902890253306,15.368740188994092,160949.996988964,0.6395992055408095
Synthetic_5631,19037,23.30109154595714,398.2705768433429,56.439631403350425,15.725422819485123,196458.4619577095,0.6392286261480596
Synthetic_6169,19037,23.30895234890592,398.32820589713833,56.37961431618083,15.733671832296515,196458.35441561698,0.6758958348358122
Synthetic_2181,19037,23.214347551327922,398.3455000516679,56.3972384679021,15.744225116369027,196458.34777088696,0.7167559398509977
Synthetic_4759,22942,22.526179881170524,398.54148740699725,60.636415639601566,15.917315304064875,226128.63669657547,0.6450346949084147
Synthetic_5305,16884,22.581494723073863,398.4989691331537,57.52489011155954,15.310766342550966,160950.02815778233,0.6345889616353751
Synthetic_4982,19037,23.252683920607915,398.37950783940664,56.39682343136974,15.705603154476645,196458.3650859714,0.6846030460201986
Synthetic_1668,16884,22.59891332460294,398.5773779536586,57.4244970058147,15.291809803727766,160949.93519905882,0.619456813872012
Synthetic_6310,22942,22.47671650019588,398.5368097193008,60.55336266252909,15.804837345258989,226128.51539677376,0.6098610290646975
Synthetic_5288,22942,22.541248292961235,398.49702496133835,60.68627549085952,15.790713172021338,226128.4858901895,0.6411935356913712
Synthetic_9956,16884,22.63042315977651,398.524163242455,57.520368006501954,15.287963653969152,160949.94158263563,0.6965029036026071
Synthetic_6663,19037,23.2466542370596,398.2759074379664,56.41444231723404,15.717381067029027,196458.36091240818,0.5845904308923935
Synthetic_2940,22942,22.601706126566242,398.6811145081884,60.549257971081865,15.842498604514619,226128.5875173316,0.6585279361440045
Synthetic_5130,16884,22.610561442324364,398.4961228557604,57.47705744663146,15.357329823570929,160950.00961998355,0.6246512673147223
Synthetic_1723,16884,22.566027652867206,398.4764973077594,57.47335347594357,15.307673897303868,160950.01605739765,0.6770898507463025
Synthetic_9171,19037,23.31281636957483,398.4067943483964,56.43565791110808,15.68541520478162,196458.2401858043,0.6512876187239702
Synthetic_3860,19037,23.298507165403773,398.32067723654205,56.60574889260554,15.723065278768864,196458.24467196126,0.6421522853060714
Synthetic_7886,16884,22.553560756887464,398.4849013712395,57.43799290512386,15.381769428696701,160949.99600386462,0.6782533351500446
Synthetic_5923,16884,22.612916369141484,398.4923619716218,57.522087181393516,15.311509549665821,160949.96343185348,0.6355394975879862
Synthetic_7006,22942,22.439216681255758,398.5583355165903,60.638614441570695,15.915438095683745,226128.607805112,0.6757347256096483
Synthetic_4880,22942,22.477712132371757,398.4706932478619,60.6470534648265,15.723841521645488,226128.63335771835,0.6273201109078472
Synthetic_8295,22942,22.53383829246295,398.57113050004045,60.607465389577264,15.738997421490364,226128.40658472135,0.5646789915372247
Synthetic_5836,16884,22.580980447141723,398.43186884994606,57.580462154032176,15.285765206320214,160949.97253077617,0.6739283926892234
Synthetic_8159,22942,22.477492540255007,398.56639524965675,60.59442491451333,15.884538028763142,226128.61878056263,0.6891064511049679
Synthetic_2834,19037,23.288127322400484,398.3871833989428,56.450060728701864,15.709272772707012,196458.38326204894,0.6056483490819525
Synthetic_4143,16884,22.640747113703586,398.55957232897293,57.548737247307336,15.30443426658102,160949.93749742943,0.6449891824735494
Synthetic_6858,19037,23.34287416912427,398.3803635685623,56.46106371880126,15.710768603003254,196458.2797793047,0.7827674754328016
Synthetic_9882,16884,22.551847058435552,398.4900686469888,57.54925408778924,15.295570236666551,160949.93388977306,0.6859281965873213
Synthetic_9223,16884,22.587905466708953,398.4444675953244,57.50317756412661,15.30548468539935,160949.92598568424,0.6766033424684461
Synthetic_7684,19037,23.304342942376092,398.35313039961903,56.45525177595412,15.647454085853232,196458.29721117113,0.645076786450728
Synthetic_2948,16884,22.57130233037449,398.3695739995647,57.47471225984634,15.242216033381247,160949.9374051691,0.6663059018172387
Synthetic_9659,19037,23.1322143211151,398.2854347283682,56.479403407464524,15.613210436504275,196458.3174889423,0.6414185679738901
Synthetic_5391,16884,22.635621029491155,398.44729831687886,57.480900489148006,15.408821679097366,160950.05022684325,0.6488392268787121
Synthetic_2885,22942,22.419211527911653,398.63518756575786,60.637315937729184,15.795563362513514,226128.6380058023,0.6484786870082693
Synthetic_8699,19037,23.33518493343147,398.2846674849669,56.43328227605173,15.707594040392896,196458.2879421585,0.6228245689598848
Synthetic_8792,19037,23.302458739311625,398.32520050425586,56.459048103110604,15.599744056022187,196458.28327108588,0.7374650700693846
Synthetic_1464,16884,22.584138252994823,398.52116769585206,57.51991895424238,15.28068693005303,160950.00320266024,0.6536234977277361
Synthetic_2211,16884,22.621618054624186,398.49765779840914,57.46089907641114,15.307016053320467,160949.9140709351,0.6736570002516084
Synthetic_5631,22942,22.493417171045635,398.6548317241904,60.662433924524066,15.800626916877453,226128.52727416842,0.7068998759661733
Synthetic_1581,22942,22.537384916957897,398.5854087282357,60.65550954014431,15.93690446753154,226128.5835161954,0.6417402616586995
Synthetic_1172,22942,22.521103856200227,398.5741102251965,60.58116777732529,15.793928472065739,226128.56221926742,0.6457704537509501
Synthetic_9235,19037,23.263668619272245,398.3235059942888,56.45068062790646,15.701539147782553,196458.37292793448,0.6498216299448013
Synthetic_8139,22942,22.42072907168262,398.5056863853568,60.624882430079,15.798984937643969,226128.53512988327,0.6952299093482245
Synthetic_2755,16884,22.59137598738356,398.49005391930586,57.50887745966028,15.307504996142816,160950.00527126848,0.6402389836495782
Synthetic_3213,16884,22.579322362935255,398.3954909936882,57.565718156471405,15.347172343885257,160949.96447909003,0.72163685098853
Synthetic_8196,22942,22.48612632187331,398.49931004758474,60.61311119521554,15.910069631886579,226128.5572828869,0.7650334842247708
Synthetic_1337,22942,22.51118178974375,398.5418147377937,60.53460206285776,15.924409834116386,226128.61634601097,0.6730492624497303
Synthetic_6877,19037,23.180886095107137,398.32707558521844,56.46967309388264,15.801632175498158,196458.32525748716,0.6651133770497317
Synthetic_1500,22942,22.487836459338904,398.58557751712823,60.60525818353495,15.74258469169794,226128.60351017202,0.666303980638279
Synthetic_4746,19037,23.300323533490182,398.39836590752105,56.422126129493115,15.668387597876182,196458.33990252143,0.6761545435587334
Synthetic_9748,16884,22.560187705030323,398.51863778651,57.49475591471321,15.2608028992177,160950.0332458606,0.6494241283323784
Synthetic_9846,22942,22.50648275423153,398.60886044670076,60.64550707956127,15.809691887869926,226128.6294308393,0.6640720241422914
Synthetic_7159,19037,23.230873590388573,398.27652454938413,56.43576242269541,15.69986661476687,196458.2563647995,0.7184781647728847
Synthetic_7917,22942,22.46638353950023,398.52531963278153,60.471637275783465,15.776051397419929,226128.5985571928,0.6692130425220125
Synthetic_4751,22942,22.471929359703996,398.60138592673695,60.67452276633586,15.96843189444329,226128.57688847417,0.6604228997397313
Synthetic_2099,22942,22.52382966884976,398.544336316254,60.61442842789088,15.837650238345436,226128.49560331873,0.6957457719646997
Synthetic_5055,19037,23.20886223490883,398.3569022219737,56.44715202872283,15.745913943638557,196458.38709988265,0.7314657591079854
Synthetic_8182,16884,22.54310455646783,398.45367599403806,57.51638165614918,15.341242682463959,160949.94750183515,0.785115869762304
Synthetic_6077,19037,23.353024084285096,398.3479047104296,56.38519183872433,15.680019339220568,196458.39408120222,0.5705920603791967
Synthetic_9808,16884,22.592202903120324,398.43243135112243,57.42716728773406,15.283168578726555,160950.1074514983,0.7127039127891095
Synthetic_4266,16884,22.620386208916077,398.5118751196113,57.51112260884911,15.293714275513317,160950.0163717829,0.6826335997929777
Synthetic_5634,22942,22.428461771152744,398.5367757906053,60.657184585622716,15.837993995744142,226128.49569129696,0.7217565516051406
Synthetic_1738,19037,23.297487009665016,398.4553971709184,56.45646647101214,15.734410303998136,196458.36793727058,0.6682854767700168
Synthetic_7734,22942,22.459634505441993,398.52371534372065,60.68917646329679,15.78345409215463,226128.66040827133,0.715472041635132
Synthetic_6033,22942,22.361644739329606,398.4787663796234,60.57297860723909,15.795361760825616,226128.53937452554,0.7177136000568647
Synthetic_9061,16884,22.599168390768483,398.38342216357,57.52984111561086,15.335215343011344,160949.87223428895,0.7813981134253732
Synthetic_4052,16884,22.66029169595997,398.560964200167,57.604469664177444,15.294598546533429,160950.04437166994,0.6306178823148495
Synthetic_8671,16884,22.561336425882537,398.4291801186875,57.5043444896722,15.249308611751486,160949.98897533264,0.6841727858289075
Synthetic_9225,19037,23.28500392518743,398.35393716514074,56.400499526687696,15.713891293460701,196458.31215123943,0.7337911415817406
Synthetic_8550,16884,22.56789359414048,398.4660419627359,57.47252692600195,15.392804843625541,160950.01785833517,0.6593435291051346
Synthetic_2456,22942,22.43496024529524,398.5839341065041,60.55687880528548,15.927021001157359,226128.53212927698,0.6911208553585486
Synthetic_5532,19037,23.328638027471836,398.3405183799243,56.41433401089281,15.711687636639184,196458.3454371844,0.6969167850732731
Synthetic_1577,16884,22.559812437301936,398.5330394454047,57.598916127476826,15.288705991425447,160950.0949820099,0.6770803858111317
Synthetic_7523,19037,23.30479744141954,398.40665722784024,56.51457694094261,15.651833152580632,196458.40238269875,0.7058760470032495
Synthetic_1079,19038,23.355100166246867,398.2766883825126,56.50120354887543,15.677722840091397,196458.36570387424,0.6885829585407433
Synthetic_1948,16884,22.480999632663266,398.45329201392263,57.42770242912719,15.19752178138165,160949.90702511556,0.6499457314800222
Synthetic_8764,22942,22.394420867254798,398.4975243154815,60.46182448690838,15.848745642313752,226128.6652895047,0.6738906993506812
Synthetic_9040,22942,22.515891631427202,398.57398030513986,60.58571570581966,15.784743873179728,226128.60326929588,0.6611123693285097
Synthetic_2318,19037,23.24987284618382,398.2173788850968,56.434675703070795,15.747860870687834,196458.35585749827,0.6847527114735873
Synthetic_9562,16884,22.60408651360812,398.5453288281603,57.49851743031529,15.243928642604235,160949.94781548565,0.7055544028414962
Synthetic_1183,22942,22.455717006357126,398.5759350378283,60.60664342813614,15.859019781645772,226128.5390085168,0.773534338961427
Synthetic_6521,19038,23.277018920019763,398.2504193858653,56.43513831012148,15.715239555792367,196458.29905713524,0.6817538306891809
Synthetic_9910,22942,22.466505439996773,398.5708350354869,60.590817944196814,15.867957081442773,226128.57514325593,0.6717529723087702
Synthetic_3404,19037,23.262355346772388,398.290929661208,56.4214217659095,15.709268347156232,196458.3891247799,0.7003934300296089
Synthetic_2753,19037,23.241819004481005,398.2647366605091,56.39299706268621,15.733277585750718,196458.2181544135,0.7348182002109288
Synthetic_4488,22942,22.465482835868016,398.7109784400048,60.58942383180312,15.87132715336825,226128.5535607286,0.64196018844255
Synthetic_2212,22942,22.411402068050048,398.50929669279674,60.563813195888976,15.747674590905623,226128.60856008492,0.5905652468311343
Synthetic_9225,19037,23.27235456592712,398.3506714474464,56.429110746564746,15.597237451823366,196458.28990102778,0.6179213471002318
Synthetic_7151,22942,22.51852085805294,398.68263354405246,60.59980814404104,15.853978257549741,226128.58829132924,0.7027476975983847
Synthetic_8544,22942,22.408993817937155,398.5908280506505,60.64345509097934,15.812829102255813,226128.56112735628,0.7540342164524074
Synthetic_4101,19037,23.22941754662959,398.4069452689124,56.46775468732679,15.762932716152694,196458.17993652966,0.6226548110707513
Synthetic_4878,19037,23.261165842895668,398.39133949002337,56.45449924961326,15.727316135080786,196458.32531255158,0.6004948339957017
Synthetic_2575,22942,22.47082309256331,398.58623742458326,60.529098431019676,15.802716772799224,226128.61224975623,0.7149528793537031
Synthetic_8603,19037,23.20654054193357,398.2871107106278,56.46132009817536,15.67678784277364,196458.35257471525,0.8145814360527793
Synthetic_4328,22942,22.55918456313937,398.57529157897227,60.61717570076332,15.755309314880181,226128.48913080528,0.7435419147854151
Synthetic_3088,19037,23.233895446375055,398.3054378603591,56.42641914866522,15.686663385698033,196458.41117147446,0.6154853038468806
Synthetic_3360,19037,23.312754163190917,398.32213733890364,56.36755005177655,15.747472661142549,196458.4025990731,0.7548880791948123
Synthetic_2712,22942,22.544835865818534,398.583482205573,60.55993441348144,15.90198085063476,226128.6159991968,0.6335692335166773
Synthetic_5707,22942,22.597444576318846,398.50213392361337,60.69224561153466,15.782811392392496,226128.5957793806,0.7013021144725725
Synthetic_9970,22942,22.48649026633889,398.55409869409675,60.612635641406435,15.872275986417923,226128.59492097129,0.6558328150680915
Synthetic_3418,19037,23.322639218645328,398.34394672039025,56.42971006139245,15.77026822646459,196458.34903442193,0.6735710794963355
Synthetic_9337,16884,22.60438155838055,398.44554921321173,57.53366059531543,15.261369184289176,160949.91362871364,0.657710075793224
Synthetic_7808,16884,22.655164143172335,398.54310030138066,57.51788987677927,15.319667501640817,160950.06399675703,0.6312513503418464
Synthetic_9985,22942,22.396407677717416,398.6835260628423,60.579828164893236,15.810104379058028,226128.55335472332,0.7050068106661577
Synthetic_8697,22942,22.47163236272338,398.51208444803814,60.60562761427327,15.892937619477042,226128.54630886947,0.6703325402041538
Synthetic_6148,19037,23.26009096324611,398.3333019137547,56.46539047134944,15.630008975188565,196458.35270601732,0.6483699828102415
Synthetic_4878,16884,22.630873299894755,398.46176594086927,57.411233438130516,15.32151326403407,160949.8700457511,0.5743707930770775
Synthetic_9033,19037,23.310837292967964,398.4624039934132,56.41518230979103,15.750648568494746,196458.3794159486,0.6828927476513088
Synthetic_3149,16884,22.59771395447347,398.470482539308,57.44961578853082,15.232591706838791,160949.93219624495,0.6219846396106193
Synthetic_8429,19037,23.261374673057897,398.40309284016615,56.53998272905986,15.755125289526385,196458.31689657888,0.7262827159947818
Synthetic_5846,19037,23.2413530032694,398.3234487131749,56.39213586652189,15.78685123451633,196458.34291192653,0.7008311570237614
Synthetic_6255,22942,22.394085786116708,398.51265955671505,60.52900620828386,15.773224465774529,226128.5935391165,0.6330302503899773
Synthetic_7794,16884,22.51234268383412,398.49742857635,57.47171836564417,15.271982274533347,160949.99837625638,0.6311818526938019
Synthetic_8320,22942,22.510778370760345,398.57279465948636,60.683941159395225,15.90401015977951,226128.58953703503,0.7279256817139594
Synthetic_5481,22942,22.52954964148937,398.47869703266895,60.61410546606874,15.876124170040356,226128.55410326621,0.6618662472845921
Synthetic_8729,16884,22.621315092637808,398.4861955264872,57.49900253786329,15.214308867649812,160949.94712117646,0.6940863356829565
Synthetic_5962,19037,23.286016006112543,398.33893072568634,56.408223130584936,15.718874849378107,196458.4197506931,0.6319546479062551
Synthetic_2661,22942,22.52802535769181,398.55486041376105,60.64508397151366,15.758694523559424,226128.6208112852,0.7418022126950418
Synthetic_2102,22942,22.498431794286958,398.597536499436,60.635677415562476,15.84749529378998,226128.55054899142,0.7307137952807236
Synthetic_7435,19037,23.27606001001293,398.2704438303521,56.44444440408404,15.679969525496894,196458.33591894494,0.7295777284677812
Synthetic_4698,19037,23.37634081236102,398.33490112766907,56.33864822317937,15.754535931527483,196458.2914451879,0.6295193980438383
Synthetic_3293,16884,22.753270804287364,398.5123591640808,57.46199454149866,15.26977026374223,160950.03408753325,0.6350280926275015
Synthetic_9929,19037,23.33033331452257,398.36464300267005,56.39462471198076,15.669425037791036,196458.33146626255,0.6398798007163276
Synthetic_6154,19037,23.22535623707245,398.38167564169476,56.42043899530695,15.697104389575195,196458.31631478915,0.652546882132481
Synthetic_7733,16884,22.643810011533876,398.498268271081,57.57084975232441,15.303596921634613,160950.0153903028,0.6702458014094181
Synthetic_7251,16884,22.635556846001265,398.5173740875749,57.5571896265547,15.264588282514376,160949.99858477287,0.7198511368612899
Synthetic_3927,16884,22.693553085846187,398.5003146403396,57.447396250792885,15.334291003641978,160949.9376219232,0.6932087715803295
Synthetic_5968,22942,22.465352887881266,398.51223587686184,60.65025496071423,15.834901216415293,226128.50009474417,0.6600845322728562
Synthetic_9281,16884,22.62107720491839,398.4254429423198,57.492348545708225,15.279555562150293,160949.9484136229,0.678851061612524
Synthetic_2593,22942,22.555882410298533,398.54137159726577,60.56951229259531,15.843499274757368,226128.5072770896,0.6734005589635139
Synthetic_9418,19037,23.326096353331923,398.2463461105128,56.42972914948954,15.64351440905314,196458.3563306326,0.5857048364516154
Synthetic_4083,19037,23.21611818820543,398.3933119467383,56.38262921761593,15.71340937077312,196458.33570859034,0.5986209092278163
Synthetic_2574,19037,23.293537317133925,398.3528314354029,56.43116935472913,15.73035034828929,196458.2795924412,0.6485145009571375
Synthetic_1700,16884,22.682871860720436,398.558152282903,57.467931992294126,15.27796489231157,160949.97871002683,0.6421107579717392
Synthetic_3294,19037,23.17470120649562,398.37545432815534,56.46826601701424,15.731659590564652,196458.378556102,0.6227462123456369
Synthetic_9022,19037,23.19274238570392,398.2854424647725,56.41827074493908,15.829673643762893,196458.3914768536,0.7297972020442457
Synthetic_6391,16884,22.531967001425876,398.45043504521504,57.46944081886256,15.383601573050026,160950.00864811832,0.5955501455821453
Synthetic_3840,19037,23.276762926039506,398.3639086065008,56.41581521796377,15.772105166182142,196458.37998824412,0.7202472790946577
Synthetic_8189,22942,22.481776865767802,398.48167890266245,60.67797319898588,15.81500967101647,226128.64382081744,0.5762936655909121
Synthetic_6273,16884,22.63198023863654,398.4514141844398,57.50187283319961,15.304607877222972,160949.93281951034,0.7050460800783165
Synthetic_2146,19037,23.38013242039239,398.3734611262289,56.46526376776453,15.7012693895744,196458.27428572427,0.6707930789858009
Synthetic_5033,22942,22.518815791980998,398.5240969520129,60.62866597766422,15.85911347227031,226128.6541075436,0.7116146447380594
Synthetic_7404,22942,22.5149885856711,398.5514601551846,60.63269912251188,15.857682941626374,226128.54369888004,0.6658762611942332
Synthetic_2152,16884,22.679230658695985,398.4619152101518,57.53619236062271,15.383729898693323,160949.94230613083,0.6550468028591809
Synthetic_7969,22942,22.551625276133052,398.6303032385176,60.590519714931354,15.83739588426515,226128.50624704533,0.6316658027074951
Synthetic_8253,22942,22.531778871065356,398.55161808627463,60.59397386519037,15.870835140192531,226128.57872541272,0.6998235343711793
Synthetic_7308,16884,22.61139169738254,398.4509193944306,57.52717219903135,15.264925944193273,160950.0102383731,0.6168931374405285
Synthetic_7039,16884,22.608156174941932,398.41835919675657,57.51147144286296,15.296390383682951,160950.03790563412,0.6474686751089641
Synthetic_8053,16884,22.613408776852353,398.4285835290536,57.46114388574408,15.30838533952283,160949.8990155976,0.6149671147676942
Synthetic_5274,19037,23.19270322203944,398.3188216196113,56.413084182241825,15.779330455636444,196458.4398264186,0.7018631413840211
Synthetic_7795,19038,23.284988988607513,398.3357495951477,56.40785241739121,15.682940770392987,196458.3361447977,0.7569005172892886
Synthetic_3095,19037,23.322928170223797,398.2697869940801,56.31546038588974,15.712960172821557,196458.33603363123,0.6397510620648081
Synthetic_2167,22942,22.35965185571194,398.5806291718904,60.58281862235663,15.839147897616977,226128.5979531871,0.6531643198847784
Synthetic_9098,22942,22.434774281006554,398.6732899095508,60.63645836562781,15.883310579175413,226128.57656113865,0.7280646814523059
Synthetic_6063,22942,22.417833133730152,398.3979543825725,60.65717084372659,15.743174933835775,226128.535259142,0.6316091899266638
Synthetic_6296,16884,22.572381455812156,398.5354501700588,57.45963158519893,15.262468090624912,160950.00109702873,0.6579533206455808
Synthetic_7955,19037,23.208544934485804,398.3272363698711,56.40725487172204,15.75000338830055,196458.32892017422,0.6002505421871778
Synthetic_3140,16884,22.659868610168147,398.49912286791545,57.55375119969941,15.24404098788796,160949.97723600818,0.5773322037839571
Synthetic_6262,22942,22.424610128857218,398.66469269809505,60.64050092055837,15.818938042432496,226128.5936204115,0.702399612918824
Synthetic_2250,22942,22.42400419705776,398.5130534924331,60.64850427553475,15.825734876396217,226128.6267808114,0.7097991329490227
Synthetic_9867,19037,23.32745268220683,398.2950182358719,56.38841909009132,15.666972545594296,196458.395189402,0.7291009408564155
Synthetic_9740,16884,22.657730886935568,398.4847198883757,57.508215215755335,15.289536755792417,160949.9818357987,0.7283152537158722
Synthetic_8179,16884,22.6496432669344,398.42654080818346,57.49508864386383,15.24856785376513,160950.0191766275,0.7557588886589498
Synthetic_1044,22942,22.497013220416143,398.55423936702164,60.57796304051433,15.75699602849819,226128.5989680025,0.6440946307408257
Synthetic_9512,22942,22.427805425301905,398.5837779360323,60.55163616064491,15.764140622950531,226128.59644745817,0.7977478422887647
Synthetic_5883,19037,23.209405140314146,398.29994622638014,56.42634942415513,15.695135323149323,196458.27897220885,0.6529946398632676
Synthetic_8465,19037,23.361586524119407,398.26417774083546,56.40858907718415,15.68665375012327,196458.34633694816,0.712092506838007
Synthetic_8110,16884,22.705024653900146,398.48998468373844,57.51256211496492,15.34539424341632,160950.04318432105,0.7568963046067453
Synthetic_6519,22942,22.512875022696583,398.50324597028316,60.62246727298693,15.815295828565457,226128.54922487892,0.6793925873324919
Synthetic_7785,16884,22.57694835143485,398.47589563645175,57.60259047791719,15.271158486594949,160949.98774046177,0.7173141288472943
Synthetic_3818,16884,22.52715706316988,398.50403987797165,57.52363870143388,15.265660172182223,160949.948782624,0.6840982785683147
Synthetic_7326,16884,22.588692829485556,398.5056500277347,57.49303165048093,15.270049430192902,160949.92484414784,0.658143174512748
Synthetic_7484,16884,22.667970249335845,398.53632381078495,57.59846000234799,15.336109154582225,160949.97038101268,0.6934423748164812
Synthetic_8248,19037,23.233634325964097,398.32600963679977,56.37119425784532,15.833920754293146,196458.39023915888,0.7001941621656949
Synthetic_6916,16884,22.521379423238134,398.4761306605652,57.46729613741004,15.30981096654498,160950.01271895625,0.70643320201401
Synthetic_9591,19037,23.227470165593534,398.31695493212675,56.472532305634346,15.728780963350957,196458.25315399838,0.6863563546111592
Synthetic_8849,19037,23.260879377595508,398.2877745715721,56.34978251523614,15.650293429825995,196458.3483043356,0.6275224552075336
Synthetic_8283,22942,22.52664322892364,398.5955304798493,60.6440372902079,15.922597003107816,226128.5890102543,0.6971498271962534
Synthetic_4025,19037,23.320363578682976,398.34624236013974,56.419564582410075,15.704610996955644,196458.2978705943,0.648035321492341
Synthetic_8773,22942,22.53054322604406,398.3891815404804,60.603338707568035,15.835757670310237,226128.49357934855,0.5998303565545163
Synthetic_4588,16884,22.56640196105013,398.522602841671,57.50912792976109,15.203478317197503,160950.0173554541,0.6914098072770014
Synthetic_6213,16884,22.632884929196155,398.4230905335743,57.479464554045805,15.175394933087055,160950.01457758466,0.7027854359306874
Synthetic_7091,22942,22.53215675831734,398.6356482374341,60.67235253576113,15.835719698407686,226128.5721855091,0.7888253890966704
Synthetic_3919,19037,23.296088465249245,398.3014220661403,56.43020105136036,15.744378531976553,196458.32727069996,0.6855696892686072
Synthetic_4754,22942,22.529416765011142,398.56132776970804,60.63481996501098,15.790960033514079,226128.58529080602,0.6003023020174498
Synthetic_4144,19037,23.297370847599225,398.36198505121007,56.494170035998906,15.679606364304313,196458.28478124805,0.8139845865100609
Synthetic_3287,19038,23.134750640521464,398.3568086436999,56.46040056191584,15.65948183084592,196458.29144903613,0.7213495157097256
Synthetic_5735,22942,22.475767674063107,398.52691365061594,60.62127888373649,15.868849951403648,226128.607850388,0.6947344403324032
Synthetic_7240,22942,22.42520130747368,398.53237321684463,60.540893210179824,15.916400389151853,226128.602993242,0.6884837841695766
Synthetic_3242,22942,22.52899033856125,398.6485266838455,60.591198977086954,15.807439181409428,226128.53474808423,0.6516361468086486
Synthetic_8310,22942,22.45678735059667,398.6279187528428,60.547263785669884,15.773584032247738,226128.52895583195,0.7011904008203066
Synthetic_1894,22942,22.404521091277473,398.47558173992127,60.50793727566697,15.751059654646578,226128.53861378835,0.6667050344561717
Synthetic_9418,19037,23.294305973517258,398.32986460879556,56.396840345144525,15.622860549313156,196458.26506738592,0.7212958093829281
Synthetic_9963,22942,22.39735981068574,398.56005399615736,60.63188881095863,15.814673346766583,226128.63570882138,0.5622793730245872
Synthetic_2484,19037,23.186325523383804,398.37027236610265,56.43551541157985,15.727122452037056,196458.4003812016,0.6740732291189191
Synthetic_7440,19037,23.268734242559354,398.4132760479555,56.5141200709135,15.679053740198905,196458.29085826987,0.5769583496685106
Synthetic_9868,22941,22.44083782991671,398.5450129771036,60.61243881328138,15.878675633495273,226128.5430312163,0.6827391285084004
Synthetic_8408,19037,23.309346229589483,398.3145341185672,56.45068070619106,15.685877283878657,196458.28558452037,0.6747871916077249
Synthetic_4443,22942,22.37249525674359,398.51456921125475,60.580653188838824,15.850534366786738,226128.59903516073,0.6845935131636873
Synthetic_2390,16884,22.609383797309874,398.47497870854187,57.461931193199476,15.18076189631449,160950.0002552746,0.6535068521026793
Synthetic_5349,22942,22.58519179268147,398.5909524199871,60.60075561371383,15.835003447864011,226128.59156650136,0.7382046939638218
Synthetic_4154,22942,22.460871146175162,398.59704011931086,60.668865555078945,15.796361049122359,226128.61488445927,0.6295634352843317
Synthetic_6492,19037,23.263260623902394,398.3468877119672,56.392082205113674,15.705945886511518,196458.4083902786,0.6813631732275888
Synthetic_7118,16884,22.55658375765051,398.4720234477565,57.50700108986116,15.259108490966874,160949.92504435958,0.7427369907553205
Synthetic_8750,19037,23.3366410273615,398.3602588157732,56.39273061432031,15.67022249280043,196458.3063518975,0.6453224963882516
